,score,kappa,accuracy,pipeline,n_dr,thres,subject,session,channels,n_sessions,FreqBand,dataset,fmin,fmax,samples,time,split
147,0.8928571428571429,0.7857142857142857,0.8928571428571428,FgMDM,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,4
148,0.8928571428571429,0.7857142857142857,0.8928571428571428,ensemble-DR,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,4
149,0.8571428571428572,0.7142857142857143,0.8571428571428571,cov+elasticnet,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,4
150,0.5714285714285714,0.1428571428571429,0.5714285714285714,imcoh+DR+elasticnet,4,0.05,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,4
151,0.7857142857142858,0.5714285714285714,0.7857142857142857,plv+DR+elasticnet,6,0.05,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,4
152,0.6785714285714286,0.3571428571428571,0.6785714285714286,wpli2_debiased+DR+elasticnet,4,0.05,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,4
153,0.7142857142857142,0.4285714285714286,0.7142857142857143,instantaneous+DR+elasticnet,6,0.05,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,4
154,0.8928571428571428,0.7857142857142857,0.8928571428571428,ensemble-noDR,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,4
155,0.8571428571428572,0.7142857142857143,0.8571428571428571,cov+elasticnet,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,4
156,0.6428571428571428,0.2857142857142857,0.6428571428571428,imcoh+elasticnet,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,4
157,0.7142857142857143,0.4285714285714286,0.7142857142857143,plv+elasticnet,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,4
158,0.5,0.0,0.5,wpli2_debiased+elasticnet,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,4
159,0.7857142857142858,0.5714285714285714,0.7857142857142857,instantaneous+elasticnet,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,4
160,0.5261904761904762,0.051401869158878455,0.5261904761904762,TRCSP+LDA,22,0.0,2,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,0
161,0.45000000000000007,-0.0995260663507107,0.45,RegCSP+shLDA,22,0.0,2,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,0
162,0.48809523809523814,-0.0235294117647058,0.48809523809523814,CSP+optSVM,22,0.0,2,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,0
163,0.6238095238095238,0.2458628841607564,0.6238095238095238,FgMDM,22,0.0,2,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,0
164,0.6238095238095238,0.2458628841607564,0.6238095238095238,ensemble-DR,22,0.0,2,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,0
165,0.6238095238095238,0.2458628841607564,0.6238095238095238,cov+elasticnet,22,0.0,2,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,0
166,0.5595238095238095,0.11709601873536302,0.5595238095238095,imcoh+DR+elasticnet,4,0.05,2,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,0
167,0.6285714285714286,0.25292740046838413,0.6285714285714286,plv+DR+elasticnet,6,0.05,2,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,0
168,0.45000000000000007,-0.0995260663507107,0.45,wpli2_debiased+DR+elasticnet,2,0.05,2,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,0
